user_id,name,age,profile_type,monthly_income,city,risk_tolerance,savings_rate,credit_score,account_age_months,preferred_payment_mode,marital_status
prod_user_0490,Brittany Barry,23,student,10730,Coimbatore,medium,0.06848527384002485,601,82,Wallet,Divorced
prod_user_0491,Eiravati Gaba,57,retiree,64936,Agra,low,0.32448897601983806,835,33,Wallet,Divorced
prod_user_0492,Nancy Evans MD,40,freelancer,77343,Visakhapatnam,medium,0.15519781683561495,807,30,UPI,Single
prod_user_0493,Duncan Walters,18,student,45969,Patna,high,0.14670117707885572,618,91,UPI,Single
prod_user_0494,Alan Rivera,38,senior_professional,203503,Jaipur,medium,0.38546197190325915,741,91,Card,Single
prod_user_0495,Darika Bala,54,senior_professional,136599,Ludhiana,low,0.19533578117011763,765,84,NetBanking,Divorced
prod_user_0496,Wayne Morgan,59,retiree,99128,Lucknow,low,0.3423099293924864,759,6,NetBanking,Single
prod_user_0497,Geoffrey Atkinson,31,freelancer,154327,Ludhiana,high,0.3520330176341966,684,118,Wallet,Married
prod_user_0498,Graham Barry,36,entrepreneur,887402,Kanpur,high,0.24609141473100743,677,88,UPI,Married
prod_user_0499,Karl Kennedy,28,freelancer,181195,Chennai,medium,0.178970395178075,810,99,UPI,Single
prod_user_0500,Christine Allen,40,freelancer,48177,Bangalore,high,0.3307600764707542,704,76,NetBanking,Divorced
prod_user_0501,Barbara Brown,70,retiree,44481,Jabalpur,low,0.2177495037540197,847,99,NetBanking,Single
prod_user_0502,Jason Harris,41,entrepreneur,610205,Mumbai,medium,0.21903554729491226,778,90,Card,Divorced
prod_user_0503,Dr Robert Cole,20,student,43694,Coimbatore,medium,0.11693306657585027,645,78,Card,Single
prod_user_0504,Heather Rose,25,student,33514,Thane,medium,0.08282286758885427,724,14,NetBanking,Married
prod_user_0505,Marcus Patel,29,family_oriented,225265,Faridabad,low,0.25536556893823914,742,66,Wallet,Single
prod_user_0506,Hema Pandya,32,young_professional,72476,Madurai,medium,0.3111208758542867,783,112,NetBanking,Divorced
prod_user_0507,Dr Stewart Jones,53,senior_professional,385396,Nashik,low,0.21299787086324837,746,81,UPI,Divorced
prod_user_0508,Chanchal Kar,47,senior_professional,216863,Dhanbad,medium,0.20586940232791773,738,107,Wallet,Divorced
prod_user_0509,Michele Vaughn,30,young_professional,145609,Chennai,medium,0.2319696102267634,708,71,NetBanking,Single
prod_user_0510,Gregory Peck,33,family_oriented,91250,Chandigarh,medium,0.2806060829400332,680,35,Wallet,Married
prod_user_0511,Dawn Blake-Davies,19,student,41556,Guwahati,high,0.12185317450467939,641,112,Wallet,Single
prod_user_0512,Jennifer Reed,25,young_professional,35655,Jaipur,medium,0.2720459534056805,691,86,UPI,Divorced
prod_user_0513,Brijesh Mani,29,family_oriented,93605,Meerut,medium,0.3767340611965303,782,82,UPI,Divorced
prod_user_0514,Debra Bennett,22,student,15619,Srinagar,medium,0.11738050424291853,720,27,Card,Married
prod_user_0515,Marilyn Stevens-Finch,59,retiree,48839,Ludhiana,low,0.15031651047807962,825,64,UPI,Single
prod_user_0516,Melissa Taylor,37,entrepreneur,213635,Jodhpur,medium,0.10496878818202439,783,93,Wallet,Single
prod_user_0517,Billy Smith-Bentley,58,retiree,48255,Bangalore,low,0.3704824655087624,803,118,UPI,Single
prod_user_0518,Frances Barnes,46,entrepreneur,211659,Guwahati,medium,0.3690906858542595,848,61,Wallet,Married
prod_user_0519,Ganga Sodhi,25,freelancer,178888,Faridabad,high,0.16884587691371505,773,50,UPI,Married
prod_user_0520,Abdul Dugar,36,family_oriented,175079,Patna,low,0.37302560700264553,671,82,Wallet,Married
prod_user_0521,Shirley Alvarez,28,family_oriented,235899,Amritsar,low,0.2733961437401339,680,6,Wallet,Divorced
prod_user_0522,Dawn Potter,38,family_oriented,157176,Guwahati,medium,0.13197496493483762,759,80,NetBanking,Married
prod_user_0523,Tracey Riley,37,freelancer,188024,Meerut,high,0.28356420310339453,824,102,Card,Married
prod_user_0524,Parth Sahni,72,retiree,88238,Srinagar,low,0.21106389066374412,792,38,NetBanking,Divorced
prod_user_0525,Mekhala Tandon,47,senior_professional,485761,Ahmedabad,low,0.35649967684707906,818,101,Card,Married
prod_user_0526,Baljiwan Andra,29,freelancer,66287,Allahabad,medium,0.25250306293493713,736,84,UPI,Single
prod_user_0527,Ashley Bird,45,entrepreneur,80547,Gwalior,medium,0.3469766396552215,770,61,UPI,Single
prod_user_0528,Martin Warren,42,senior_professional,294424,Faridabad,low,0.2827086583623782,835,57,NetBanking,Divorced
prod_user_0529,Anjali Hans,56,retiree,47973,Chandigarh,low,0.23169161456237078,701,108,NetBanking,Single
prod_user_0530,Nicholas Shanker,31,young_professional,96918,Bangalore,medium,0.28455699571106485,822,52,Card,Divorced
prod_user_0531,Lucy Brown-Holt,24,young_professional,41382,Chandigarh,high,0.3339018636929252,740,56,Wallet,Divorced
prod_user_0532,Nicole Thompson,44,family_oriented,54028,Patna,low,0.3757532263327372,790,98,NetBanking,Married
prod_user_0533,Dr Molly Mills,32,freelancer,99322,Coimbatore,medium,0.23642770259763415,753,6,NetBanking,Single
prod_user_0534,Cathy Taylor,41,entrepreneur,186636,Ahmedabad,medium,0.25095074987616794,737,108,NetBanking,Divorced
prod_user_0535,Adriana Reyes,32,freelancer,156069,Bhopal,high,0.2689505811414791,847,102,NetBanking,Married
prod_user_0536,Tiffany Turner,25,student,48458,Chennai,medium,0.1222955243098754,666,54,Card,Divorced
prod_user_0537,Christopher Smith,21,student,30691,Raipur,high,0.19331685306850405,732,7,NetBanking,Single
prod_user_0538,Amy Wilson,37,family_oriented,74381,Chennai,medium,0.30210937503454416,737,76,Card,Married
prod_user_0539,Michael Leblanc,46,senior_professional,214591,Nagpur,medium,0.15483533579212005,841,69,Card,Single
prod_user_0540,Dr Leigh Hardy,21,student,27393,Vijayawada,medium,0.08438112981926638,663,51,Card,Single
prod_user_0541,Daniel Bernard,27,freelancer,71425,Dhanbad,medium,0.30274363746295796,819,84,UPI,Divorced
prod_user_0542,Paul Obrien,29,young_professional,78653,Pimpri-Chinchwad,high,0.24770211331126363,797,68,Card,Divorced
prod_user_0543,Susan Todd,47,senior_professional,216440,Srinagar,low,0.11624445138663525,758,75,UPI,Divorced
prod_user_0544,Mr Harry Davies,47,senior_professional,459839,Amritsar,low,0.23715881029480815,680,64,NetBanking,Divorced
prod_user_0545,Mr Marcus Williams,22,young_professional,118356,Ghaziabad,medium,0.213828401076067,675,52,NetBanking,Single
prod_user_0546,Mrs Kim Clark,63,retiree,56082,Ludhiana,low,0.24140360942153666,806,52,Card,Married
prod_user_0547,Oliver Allen,31,entrepreneur,514450,Pimpri-Chinchwad,high,0.20952339586837462,752,63,Card,Divorced
prod_user_0548,Falak Venkatesh,35,family_oriented,263435,Allahabad,low,0.3162446378244812,710,61,Wallet,Single
prod_user_0549,Daniel Aguilar,32,family_oriented,173990,Jaipur,low,0.15298218299788385,777,120,NetBanking,Married
prod_user_0550,Christopher Setty,43,senior_professional,394722,Lucknow,low,0.2195205705589983,826,13,Card,Married
prod_user_0551,Tanmayi Bhardwaj,45,entrepreneur,175979,Nashik,high,0.3233779661386979,716,52,NetBanking,Married
prod_user_0552,Tom Gough,28,young_professional,45890,Nagpur,high,0.3602105751922411,805,79,Card,Married
prod_user_0553,Andrea Smith,45,senior_professional,452946,Kolkata,medium,0.3324233101379711,764,54,NetBanking,Married
prod_user_0554,Elijah Bath,20,student,20982,Meerut,high,0.11327247317650178,746,114,UPI,Single
prod_user_0555,Arthur Mcknight,24,young_professional,75039,Patna,medium,0.1940446190168222,817,96,NetBanking,Divorced
prod_user_0556,Azad Mangat,24,student,27776,Jabalpur,high,0.16714610553846487,692,72,Wallet,Married
prod_user_0557,Chad May,33,family_oriented,273926,Chandigarh,low,0.13751197321960126,710,38,UPI,Single
prod_user_0558,Rhys Patel,40,family_oriented,77003,Allahabad,low,0.11913771987734809,771,12,UPI,Married
prod_user_0559,Thomas Bennett,57,retiree,38622,Guwahati,low,0.28543065150515967,671,119,Wallet,Married
prod_user_0560,Ijaya Dani,35,family_oriented,243355,Jaipur,medium,0.23294812804418957,682,73,Card,Single
prod_user_0561,Joshua Kapoor,32,young_professional,76771,Raipur,high,0.35927234249447604,769,40,Wallet,Single
prod_user_0562,Chanchal Sheth,20,student,48720,Kalyan-Dombivali,high,0.14465712839615896,744,73,NetBanking,Single
prod_user_0563,Abdul Douglas-Lamb,50,senior_professional,382941,Vadodara,low,0.34141232987393594,763,52,Wallet,Married
prod_user_0564,Triveni Pal,37,family_oriented,52767,Jaipur,low,0.2569948721275772,844,50,NetBanking,Married
prod_user_0565,Ranbir Chowdhury,55,retiree,89478,Kalyan-Dombivali,low,0.18988315539613204,846,108,NetBanking,Divorced
prod_user_0566,Amol Khosla,28,family_oriented,193710,Kalyan-Dombivali,medium,0.15657129379749865,793,56,Card,Single
prod_user_0567,Harrison Bandi,24,student,34796,Madurai,medium,0.08944704131693737,708,36,NetBanking,Married
prod_user_0568,Michele Williams,22,student,37060,Jaipur,medium,0.17802230350874065,646,43,UPI,Divorced
prod_user_0569,Suzanne Williams,44,entrepreneur,549760,Nagpur,high,0.3101417793842117,775,47,UPI,Single
prod_user_0570,Jacqueline Davidson,30,young_professional,32900,Pimpri-Chinchwad,medium,0.3916997814974341,722,22,Wallet,Divorced
prod_user_0571,Thomas Johnston,25,young_professional,41822,Ludhiana,medium,0.10441745406444271,705,59,NetBanking,Married
prod_user_0572,Tom Summers,49,senior_professional,465394,Surat,low,0.19907459411074913,842,13,NetBanking,Married
prod_user_0573,Luke Verma,30,young_professional,91623,Faridabad,medium,0.15765768787793585,714,112,UPI,Single
prod_user_0574,Charita Maharaj,31,freelancer,140872,Nagpur,high,0.17414865733150914,658,64,UPI,Divorced
prod_user_0575,Prisha Tandon,21,student,40987,Ghaziabad,high,0.152216348008678,679,26,UPI,Single
prod_user_0576,Lakshmi Vohra,19,student,26601,Nashik,high,0.14577800180630357,650,119,UPI,Single
prod_user_0577,Jennifer Evans,30,freelancer,69603,Mumbai,medium,0.28987268977052344,733,27,NetBanking,Divorced
prod_user_0578,Wridesh Kar,28,young_professional,133434,Jabalpur,medium,0.10267895676680265,660,106,Wallet,Divorced
prod_user_0579,Brianna Ford,59,retiree,73679,Kolkata,low,0.1746166769214685,777,93,NetBanking,Divorced
prod_user_0580,Omaja Wagle,22,young_professional,76598,Jaipur,medium,0.3103984420069009,677,68,Card,Married
prod_user_0581,Xavier Kumer,75,retiree,70523,Faridabad,low,0.3199566495261311,655,51,Card,Married
prod_user_0582,Farhan Sengupta,29,young_professional,122618,Dhanbad,high,0.2677074371905206,788,30,Card,Divorced
prod_user_0583,Nathaniel Lee,45,senior_professional,483989,Allahabad,medium,0.18259733885749097,803,26,UPI,Divorced
prod_user_0584,Larry Williams,42,family_oriented,127508,Mumbai,medium,0.26248178564111746,766,105,Wallet,Divorced
prod_user_0585,Teerth Srinivas,28,family_oriented,212459,Ghaziabad,medium,0.3328049703393817,711,98,UPI,Divorced
prod_user_0586,Chavvi Aurora,67,retiree,49886,Vijayawada,low,0.3297202286529567,689,42,NetBanking,Married
prod_user_0587,Jacob Srinivas,23,student,17239,Bangalore,medium,0.12848008087898533,617,112,Card,Single
prod_user_0588,Mekhala Khatri,25,freelancer,92973,Bangalore,medium,0.2456110861710086,675,79,Wallet,Divorced
prod_user_0589,Miss Janice Hall,41,entrepreneur,729280,Gwalior,high,0.11472568817366813,706,97,UPI,Single
prod_user_0590,Miss Danielle Evans,43,family_oriented,293375,Hyderabad,low,0.24041774302949,813,52,Wallet,Married
prod_user_0591,Robert Bowen,25,freelancer,109681,Chennai,medium,0.3202901014768812,727,33,UPI,Single
prod_user_0592,Jacqueline Gutierrez,21,student,44842,Chandigarh,high,0.07841906196600136,734,37,Card,Single
prod_user_0593,Mr Liam Brown,72,retiree,79419,Agra,low,0.32988502600481584,797,92,Wallet,Divorced
prod_user_0594,Gregory Peters,24,student,16822,Meerut,medium,0.16886923966601103,740,70,NetBanking,Divorced
prod_user_0595,Gary James,45,family_oriented,207264,Allahabad,medium,0.3800559908576103,730,47,NetBanking,Married
prod_user_0596,Geetika Kurian,37,freelancer,124790,Faridabad,medium,0.26894341084128526,704,104,NetBanking,Married
prod_user_0597,Maria Henry,39,entrepreneur,491379,Gwalior,medium,0.31789398350118747,722,8,Card,Married
prod_user_0598,Omkaar Dey,26,young_professional,59083,Pimpri-Chinchwad,medium,0.35671612765246186,655,76,Card,Single
prod_user_0599,Duncan Gallagher,29,young_professional,76616,Jabalpur,medium,0.14152245804292302,743,37,Card,Married
prod_user_0600,Robert Barry,33,freelancer,64092,Chennai,high,0.270719481076036,705,98,NetBanking,Married
prod_user_0601,Abeer Sachar,43,family_oriented,266453,Bangalore,low,0.2785693607678741,726,99,Wallet,Single
prod_user_0602,Ekansh Dora,25,freelancer,127658,Rajkot,high,0.3639377507950553,761,117,UPI,Single
prod_user_0603,Yashasvi Shah,18,student,35066,Ghaziabad,medium,0.09571750893188644,610,75,Card,Single
prod_user_0604,Mark Peck,51,senior_professional,465831,Meerut,low,0.14595924478140432,822,63,UPI,Single
prod_user_0605,Alexis Patel,34,entrepreneur,899566,Kolkata,high,0.1444037201975041,736,66,UPI,Divorced
prod_user_0606,Joseph Hill,33,entrepreneur,164211,Jaipur,high,0.2505469346817384,848,103,Card,Married
prod_user_0607,Robert Craig,61,retiree,88944,Allahabad,low,0.2956745316937507,700,84,Card,Single
prod_user_0608,Gopal Viswanathan,26,young_professional,131813,Kolkata,high,0.1970234923468634,797,20,Wallet,Married
prod_user_0609,Rehaan Vyas,46,senior_professional,199871,Delhi,medium,0.20335747285308797,817,104,NetBanking,Single
prod_user_0610,Debra Sanders,54,senior_professional,331845,Nagpur,low,0.23213902721899202,709,93,NetBanking,Single
prod_user_0611,Judy Sanchez,26,freelancer,69457,Surat,medium,0.17291449296982792,808,117,NetBanking,Single
prod_user_0612,Leanne Richardson,38,senior_professional,259969,Indore,medium,0.2413570911200675,734,100,Card,Single
prod_user_0613,Girik Ravi,71,retiree,58902,Chandigarh,low,0.2869125978572449,686,8,Wallet,Divorced
prod_user_0614,John Walsh,18,student,26741,Vijayawada,medium,0.05901650743635022,651,40,UPI,Single
prod_user_0615,Patricia Knight,45,entrepreneur,83739,Chandigarh,medium,0.21659354417109378,719,115,NetBanking,Single
prod_user_0616,Erin Madden,26,young_professional,143693,Jodhpur,high,0.16935058604134512,747,96,UPI,Married
prod_user_0617,Victor Kakar,44,entrepreneur,632381,Varanasi,medium,0.1559252162252557,778,77,UPI,Single
prod_user_0618,Frank Dixon,44,family_oriented,129934,Lucknow,medium,0.24697985364511568,840,8,NetBanking,Divorced
prod_user_0619,Bachittar Gola,46,senior_professional,427801,Pimpri-Chinchwad,medium,0.17086142971216384,778,109,UPI,Divorced
prod_user_0620,Daniel Thomas,47,senior_professional,115448,Meerut,medium,0.1676748092883263,737,90,Card,Single
prod_user_0621,Dr Ian Burns,24,student,44125,Surat,medium,0.11260000047127992,746,60,NetBanking,Divorced
prod_user_0622,Ruth Lee,49,senior_professional,384286,Jabalpur,low,0.16202718239830283,685,75,Card,Single
prod_user_0623,Kimberly Reyes,51,senior_professional,170911,Surat,medium,0.3987057400696027,847,89,Card,Married
prod_user_0624,Beth Wood,30,young_professional,99856,Delhi,medium,0.15524056475817619,687,103,NetBanking,Married
prod_user_0625,Kyle Collier-Williams,34,entrepreneur,539523,Pune,high,0.14558711673119937,698,22,Card,Single
prod_user_0626,Mekhala Narain,32,freelancer,198755,Delhi,medium,0.2789082077864913,709,51,UPI,Divorced
prod_user_0627,Shravya Swaminathan,39,freelancer,75150,Kanpur,high,0.31360573839299805,745,115,Wallet,Married
prod_user_0628,Keya Sankaran,29,entrepreneur,246742,Mumbai,medium,0.16788191802552987,754,40,Wallet,Single
prod_user_0629,Frederick Merchant,21,student,23406,Vijayawada,medium,0.07656173027355581,712,68,NetBanking,Single
prod_user_0630,Fitan Loyal,38,freelancer,104692,Gwalior,high,0.22146003047275856,660,100,Wallet,Divorced
prod_user_0631,Mitesh Ramachandran,47,senior_professional,420604,Varanasi,low,0.2561947273671247,765,111,UPI,Single
prod_user_0632,Brandon Hahn,72,retiree,76853,Madurai,low,0.26731028494402287,782,12,Card,Married
prod_user_0633,Derrick Anderson,37,entrepreneur,394348,Patna,high,0.23840414918918892,758,84,UPI,Divorced
prod_user_0634,Saumya Vala,59,retiree,85762,Ahmedabad,low,0.1271322422980818,778,29,Card,Married
prod_user_0635,Brandon Spencer,35,entrepreneur,547788,Nagpur,medium,0.1536635736830847,801,118,Wallet,Single
prod_user_0636,Ben Taylor,45,senior_professional,462659,Kolkata,low,0.31551241591556894,681,20,Wallet,Divorced
prod_user_0637,Odika Rama,37,senior_professional,374631,Vijayawada,medium,0.3180621507564185,780,26,Wallet,Divorced
prod_user_0638,Omkaar Rai,26,entrepreneur,880579,Chandigarh,medium,0.3736758336466398,794,116,Card,Single
prod_user_0639,Amruta Mitra,28,freelancer,86888,Vasai-Virar,medium,0.2258745073707302,729,42,Card,Single
prod_user_0640,Arthur Hamilton MD,34,family_oriented,50926,Dhanbad,medium,0.10366232944721576,777,75,UPI,Divorced
prod_user_0641,Heather Raymond,32,entrepreneur,302408,Kolkata,high,0.23612154515866499,763,82,UPI,Single
prod_user_0642,Louis Wright,63,retiree,98079,Hyderabad,low,0.11467563998290892,687,89,NetBanking,Single
prod_user_0643,Hredhaan Deshmukh,29,family_oriented,224849,Hyderabad,medium,0.19933332634058154,672,19,Wallet,Single
prod_user_0644,James Skinner,37,family_oriented,210193,Jabalpur,low,0.38988797915429885,841,52,UPI,Single
prod_user_0645,Erin Cook,33,freelancer,124625,Kalyan-Dombivali,high,0.369258932871236,667,113,UPI,Married
prod_user_0646,Joseph Hodgson,29,entrepreneur,202950,Amritsar,high,0.19876255808856952,755,32,Card,Divorced
prod_user_0647,Oliver Jones-Williamson,23,young_professional,104890,Gwalior,medium,0.24509889496283413,826,106,NetBanking,Married
prod_user_0648,Doris Neal,65,retiree,59034,Coimbatore,low,0.37813161044503707,807,69,Wallet,Married
prod_user_0649,Rachael Nguyen,29,freelancer,199752,Mumbai,medium,0.312576120251018,699,21,UPI,Married
prod_user_0650,Jenna Wilson,19,student,23587,Agra,high,0.1121061709286558,685,77,Card,Single
prod_user_0651,Naomi Turner,32,young_professional,56370,Vadodara,high,0.17632525665356702,667,44,NetBanking,Single
prod_user_0652,Triya Kadakia,32,young_professional,73684,Vijayawada,high,0.218814797828488,795,9,Card,Single
prod_user_0653,Sandra Jones,45,senior_professional,452569,Guwahati,medium,0.3748489159520726,659,23,Wallet,Single
prod_user_0654,Brenda Turner,25,student,45190,Hyderabad,high,0.11937051130531993,705,112,NetBanking,Divorced
prod_user_0655,Michelle Mccormick,23,student,46384,Agra,medium,0.08123937052942548,684,14,Card,Married
prod_user_0656,Varenya Rattan,24,freelancer,128906,Coimbatore,high,0.28795325428457524,692,83,Wallet,Single
prod_user_0657,Denis Fletcher,58,retiree,65407,Rajkot,low,0.31295200444376814,719,17,Wallet,Single
prod_user_0658,Frederick Chopra,49,senior_professional,258664,Ahmedabad,low,0.2575301259062848,694,53,UPI,Single
prod_user_0659,Ojas Basu,29,young_professional,96321,Surat,medium,0.33970758352278885,778,30,NetBanking,Married
prod_user_0660,Declan Willis,22,student,31452,Amritsar,medium,0.1654222095815081,625,92,Card,Single
prod_user_0661,Jessica Smith,18,student,40105,Ahmedabad,high,0.15705160856039474,733,6,NetBanking,Single
prod_user_0662,Paul Grant,32,young_professional,141165,Pune,medium,0.19998692601965942,661,72,NetBanking,Single
prod_user_0663,Jamie Williams,64,retiree,52504,Pimpri-Chinchwad,low,0.16016665367606053,723,74,NetBanking,Married
prod_user_0664,Michael Vaughn,19,student,27868,Mumbai,medium,0.07362440221790621,629,85,UPI,Single
prod_user_0665,Aryan Subramanian,45,family_oriented,141833,Patna,medium,0.1813156302457083,830,79,Card,Single
prod_user_0666,Ojasvi Chada,26,young_professional,110381,Jaipur,high,0.26217313060979763,662,9,Wallet,Divorced
prod_user_0667,Ijaya Muni,23,young_professional,80279,Kanpur,medium,0.1258358741398135,750,96,Wallet,Divorced
prod_user_0668,Daniel Webb,44,senior_professional,274237,Raipur,low,0.31386960541844944,821,16,Wallet,Divorced
prod_user_0669,Nathan Chavez,30,family_oriented,263084,Guwahati,medium,0.12917889905478994,729,96,Wallet,Married
prod_user_0670,Chaitanya Contractor,35,family_oriented,87675,Kanpur,medium,0.37385848320301474,750,95,NetBanking,Married
prod_user_0671,Ikbal Gala,40,entrepreneur,106734,Srinagar,medium,0.24260030861099155,739,65,Card,Married
prod_user_0672,Jayne Coleman,35,freelancer,198450,Pune,medium,0.2523848997867082,753,47,UPI,Married
prod_user_0673,Pooja Shere,69,retiree,77535,Allahabad,low,0.1715725875367407,712,26,Wallet,Married
prod_user_0674,Qarin Grewal,27,young_professional,57294,Coimbatore,high,0.33529419298515895,761,106,NetBanking,Divorced
prod_user_0675,Robin Byrne,21,student,21343,Dhanbad,medium,0.1609050567420534,746,20,Wallet,Single
prod_user_0676,Nigel Power,52,senior_professional,151198,Chennai,medium,0.15285220066018937,753,82,UPI,Divorced
prod_user_0677,Michael Harris,36,freelancer,125828,Kolkata,high,0.29349673463441006,665,33,Card,Divorced
prod_user_0678,Mr Gerard Warner,24,freelancer,78463,Faridabad,medium,0.23589232608211597,724,84,Wallet,Single
prod_user_0679,Shannon Rose,38,family_oriented,128573,Agra,medium,0.3755504867658018,761,17,UPI,Divorced
prod_user_0680,Michael Burns,67,retiree,41718,Hyderabad,low,0.11872316755925763,790,6,NetBanking,Single
prod_user_0681,Dr Irene Gilbert,33,freelancer,48174,Meerut,medium,0.22951465033491375,801,86,NetBanking,Divorced
prod_user_0682,Indira Shankar,37,entrepreneur,475099,Kanpur,high,0.26353563639048355,819,66,Card,Single
prod_user_0683,Hazel Cole,67,retiree,72223,Jaipur,low,0.14628018726811753,821,23,UPI,Single
prod_user_0684,Leslie Powers,18,student,19436,Kolkata,high,0.1486890045218935,634,23,Wallet,Single
prod_user_0685,Eric White,38,freelancer,198447,Jodhpur,high,0.2869745444799901,766,60,Wallet,Married
prod_user_0686,Kathryn McCarthy,42,senior_professional,197408,Dhanbad,medium,0.2813719771968499,797,114,Card,Divorced
prod_user_0687,Carly Cooper,63,retiree,78849,Coimbatore,low,0.11003856281541313,659,67,NetBanking,Single
prod_user_0688,Oscar Ganesan,70,retiree,35494,Pimpri-Chinchwad,low,0.3190556408419308,784,65,UPI,Divorced
prod_user_0689,Cody Wilkinson,57,retiree,57142,Chandigarh,low,0.289198854733302,819,15,NetBanking,Divorced
prod_user_0690,Eleanor Watson,27,young_professional,100127,Srinagar,medium,0.24066064310230637,781,79,NetBanking,Married
prod_user_0691,Robert Maynard,44,senior_professional,251628,Vadodara,low,0.11059787205245603,802,99,NetBanking,Single
prod_user_0692,Louis Hanson,25,student,47889,Vijayawada,medium,0.13592899931775765,674,9,NetBanking,Married
prod_user_0693,Ryan Burns,24,young_professional,96269,Visakhapatnam,medium,0.35543357681579035,721,22,NetBanking,Married
prod_user_0694,Thomas Master,32,freelancer,43723,Surat,medium,0.28114646190691106,801,90,Wallet,Married
prod_user_0695,Umang Yogi,29,freelancer,108485,Bangalore,medium,0.24547555412532954,785,49,UPI,Single
prod_user_0696,Jim Newton,59,retiree,90004,Chandigarh,low,0.33111033674292345,710,62,Card,Single
prod_user_0697,Ashley Wilson,66,retiree,32120,Hyderabad,low,0.3266451794345625,679,27,Wallet,Married
prod_user_0698,Dr Mathew West,34,entrepreneur,574401,Faridabad,medium,0.21394023824522634,830,66,NetBanking,Single
prod_user_0699,Tejas Sandal,68,retiree,26554,Faridabad,low,0.37816675781602205,764,92,NetBanking,Divorced
prod_user_0700,Chameli Bali,18,student,16380,Vijayawada,high,0.19342754838344378,710,89,NetBanking,Single
prod_user_0701,Scott Miller,43,senior_professional,240030,Meerut,low,0.17660317567216594,799,65,Card,Divorced
prod_user_0702,Shaurya Panchal,21,student,44075,Ghaziabad,high,0.15165772403435224,646,76,UPI,Single
prod_user_0703,Guy Rowe,18,student,14453,Pune,medium,0.11168731499206136,734,93,Wallet,Single
prod_user_0704,Clare Bradley,42,senior_professional,480240,Delhi,medium,0.17556883214357394,658,85,UPI,Single
prod_user_0705,Avni Yohannan,61,retiree,40963,Jaipur,low,0.1259159122178871,804,54,Card,Single
prod_user_0706,Brinda Mann,20,student,26602,Madurai,high,0.12004333659314868,619,64,NetBanking,Single
prod_user_0707,Molly Robinson-Davies,37,freelancer,124778,Pimpri-Chinchwad,high,0.148589809493865,668,105,UPI,Married
prod_user_0708,Nisha Bhargava,35,entrepreneur,137976,Kanpur,high,0.3866817097651978,717,62,UPI,Married
prod_user_0709,Beth Cline,40,family_oriented,96777,Kalyan-Dombivali,medium,0.13252914058537615,788,33,UPI,Married
prod_user_0710,Ekanta Kota,22,student,16769,Visakhapatnam,medium,0.060937925506843994,746,105,Wallet,Single
prod_user_0711,Dr Rachel Mellor,29,entrepreneur,759578,Faridabad,medium,0.37986811705939993,820,40,Card,Divorced
prod_user_0712,Jaime Jones,47,senior_professional,401276,Dhanbad,low,0.2546149008891113,847,67,Wallet,Married
prod_user_0713,Yutika Mall,26,freelancer,181591,Srinagar,medium,0.10099220808839172,826,21,NetBanking,Married
prod_user_0714,Dr June Mills,22,student,36254,Nashik,medium,0.1448408789899377,623,74,NetBanking,Single
prod_user_0715,Tara Parmar,38,freelancer,116010,Faridabad,medium,0.15298549135284606,660,90,Card,Married
prod_user_0716,Tejas Sanghvi,24,student,16997,Nagpur,high,0.12297553131527732,712,23,UPI,Single
prod_user_0717,Amrita Naidu,31,young_professional,61258,Guwahati,high,0.21663026004208466,788,45,Wallet,Divorced
prod_user_0718,Kenneth Knight,38,freelancer,44303,Bangalore,medium,0.20178553176534425,736,57,UPI,Single
prod_user_0719,Stephanie Farmer,40,freelancer,160159,Chennai,medium,0.32231544981750637,709,10,Card,Married
prod_user_0720,Tripti Babu,18,student,40881,Mumbai,medium,0.08640238274033757,633,28,UPI,Single
prod_user_0721,Ridhi Shan,38,senior_professional,339172,Pune,low,0.3506056470968779,666,20,Wallet,Divorced
prod_user_0722,Samaksh Deo,31,freelancer,56543,Meerut,medium,0.22786343918146887,838,47,UPI,Divorced
prod_user_0723,Tracy Cameron-Hawkins,72,retiree,43000,Bangalore,low,0.35092812768673687,704,81,Card,Married
prod_user_0724,Zashil Butala,23,young_professional,65899,Nashik,medium,0.32726502585818096,693,76,Card,Married
prod_user_0725,Mariah Williams,29,family_oriented,84962,Vijayawada,low,0.3373156886861475,811,54,Card,Single
prod_user_0726,Diana Mitchell-Mahmood,27,entrepreneur,81658,Guwahati,medium,0.1538238568443141,672,81,NetBanking,Married
prod_user_0727,Aarav Kala,25,student,18316,Amritsar,medium,0.07146317918579173,669,63,Wallet,Single
prod_user_0728,Kevin Stone,29,family_oriented,206309,Kolkata,low,0.3151596266773812,806,86,NetBanking,Married
prod_user_0729,Michael Montoya,25,entrepreneur,659801,Pune,medium,0.15757085856238265,785,85,NetBanking,Divorced
prod_user_0730,Karen Perez,62,retiree,85845,Ahmedabad,low,0.1829279751771741,699,107,Card,Divorced
prod_user_0731,Harshil Munshi,39,freelancer,170420,Hyderabad,medium,0.1479278780597656,661,88,NetBanking,Married
prod_user_0732,Breanna Ayala,41,family_oriented,115898,Varanasi,medium,0.28504580513794797,844,11,UPI,Divorced
prod_user_0733,Ekapad Wali,30,young_professional,53053,Jodhpur,medium,0.33564760542452016,774,20,UPI,Single
prod_user_0734,Irene Brooks,25,student,48843,Thane,high,0.11285994112352066,683,105,UPI,Married
